session,timestamp,person_count,has_hat,hat_confidence,has_apron,apron_confidence,is_compliant,violations,frame_path
20260522_164433,16:46:35,1,True,0.88,False,0.16,False,Фартук кийилген эмес,
20260522_164433,16:46:45,1,False,0.81,False,0.03,False,Шляпа кийилген эмес | Фартук кийилген эмес,
20260522_164433,16:46:55,2,False,0.94,True,0.52,False,Шляпа кийилген эмес,
20260522_164433,16:47:05,2,False,0.77,True,0.47,False,Шляпа кийилген эмес,
20260522_164433,16:47:16,2,False,0.93,True,0.45,False,Шляпа кийилген эмес,
20260522_164433,16:47:26,1,False,0.89,False,0.02,False,Шляпа кийилген эмес | Фартук кийилген эмес,
20260522_164433,16:47:36,1,True,0.72,False,0.06,False,Фартук кийилген эмес,
20260522_164433,16:47:46,0,False,0.00,False,0.00,False,Эч ким аныкталган жок,
20260522_164433,16:47:56,1,True,0.53,False,0.03,False,Фартук кийилген эмес,
20260522_164433,16:48:06,1,True,0.49,False,0.09,False,Фартук кийилген эмес,
20260522_164433,16:48:16,1,False,0.60,False,0.01,False,Шляпа кийилген эмес | Фартук кийилген эмес,
20260522_164433,16:48:26,1,True,0.68,False,0.05,False,Фартук кийилген эмес,
20260522_164433,16:48:36,1,True,0.82,True,0.25,True,,
20260522_164433,16:48:46,2,True,0.89,True,0.48,True,,
20260522_164433,16:48:56,1,False,0.80,False,0.06,False,Шляпа кийилген эмес | Фартук кийилген эмес,
20260522_164433,16:49:06,2,False,0.85,True,0.37,False,Шляпа кийилген эмес,
20260522_164433,16:49:16,2,False,0.76,True,0.39,False,Шляпа кийилген эмес,
20260522_164433,16:49:26,0,False,0.00,False,0.00,False,Эч ким аныкталган жок,
20260522_164433,16:49:36,1,True,0.54,False,0.10,False,Фартук кийилген эмес,
20260522_164433,16:49:46,1,False,0.59,False,0.10,False,Шляпа кийилген эмес | Фартук кийилген эмес,
20260522_164433,16:49:56,1,True,0.67,False,0.04,False,Фартук кийилген эмес,
20260522_164433,16:50:06,2,False,0.82,False,0.14,False,Шляпа кийилген эмес | Фартук кийилген эмес,
20260522_164433,16:50:16,0,False,0.00,False,0.00,False,Эч ким аныкталган жок,
20260522_164433,16:50:26,0,False,0.00,False,0.00,False,Эч ким аныкталган жок,
20260522_164433,16:50:36,1,False,0.76,False,0.09,False,Шляпа кийилген эмес | Фартук кийилген эмес,
20260522_164433,16:50:46,0,False,0.00,False,0.00,False,Эч ким аныкталган жок,
20260522_164433,16:50:56,1,True,0.54,True,0.27,True,,
20260522_164433,16:51:06,1,True,0.69,True,0.29,True,,
20260525_124954,12:49:55,0,False,0.00,False,0.00,False,Эч ким аныкталган жок,
20260525_124954,12:50:05,0,False,0.00,False,0.00,False,Эч ким аныкталган жок,
20260525_125007,12:50:08,0,False,0.00,False,0.00,False,Эч ким аныкталган жок,
20260525_131313,13:13:15,1,True,0.52,True,0.53,True,,
20260525_131313,13:13:25,1,False,0.68,False,0.18,False,Шляпа кийилген эмес | Фартук кийилген эмес,
20260525_131313,13:13:35,1,True,0.80,True,0.45,True,,
20260525_131313,13:13:45,1,True,0.79,True,0.50,True,,
20260525_131313,13:13:55,1,True,0.76,True,0.51,True,,
20260525_131313,13:14:05,1,True,0.79,True,0.41,True,,
20260525_131313,13:14:15,1,True,0.84,True,0.31,True,,
20260525_131313,13:14:25,1,True,0.74,True,0.38,True,,
20260525_131313,13:14:35,0,False,0.00,False,0.00,False,Эч ким аныкталган жок,
20260525_131313,13:14:45,1,True,0.82,True,0.45,True,,
20260525_131313,13:14:55,1,True,0.62,True,0.41,True,,
20260525_131313,13:15:05,1,True,0.88,True,0.42,True,,
20260525_133004,13:30:06,1,True,0.89,True,0.25,True,,
20260525_133004,13:30:16,1,True,0.95,True,0.28,True,,
20260525_133004,13:30:26,1,True,0.94,True,0.26,True,,
20260525_133004,13:30:36,1,True,0.89,True,0.36,True,,
20260525_133004,13:30:46,1,True,0.80,True,0.35,True,,
20260525_133004,13:30:56,1,True,0.89,True,0.35,True,,
20260525_133004,13:31:06,1,True,0.89,True,0.37,True,,
20260525_133004,13:31:16,2,True,0.84,True,0.32,True,,
20260525_133004,13:31:26,1,True,0.88,True,0.32,True,,
20260525_133004,13:31:36,1,True,0.96,True,0.36,True,,
20260525_133004,13:31:46,1,True,0.69,True,0.43,True,,
20260525_133004,13:31:56,1,True,0.77,True,0.51,True,,
20260525_133004,13:32:06,1,True,0.86,True,0.26,True,,
20260525_133004,13:32:16,0,False,0.00,False,0.00,False,Эч ким аныкталган жок,
20260525_133004,13:32:26,1,True,0.90,True,0.39,True,,
20260525_133004,13:32:36,1,True,0.84,True,0.43,True,,
20260525_133004,13:32:46,2,True,0.92,True,0.49,True,,
20260525_133004,13:32:56,1,True,0.88,True,0.39,True,,
20260525_133004,13:33:06,0,False,0.00,False,0.00,False,Эч ким аныкталган жок,
20260525_133653,13:36:55,2,False,0.89,True,0.60,False,Шляпа кийилген эмес,
20260525_133653,13:37:05,2,False,0.88,True,0.45,False,Шляпа кийилген эмес,
20260525_133653,13:37:15,2,True,0.84,True,0.48,True,,
20260525_133653,13:37:25,2,False,0.89,True,0.40,False,Шляпа кийилген эмес,
20260525_133653,13:37:35,2,True,0.83,True,0.47,True,,
20260525_142058,14:21:00,2,True,0.71,True,0.71,True,,
20260525_142058,14:21:10,0,False,0.00,False,0.00,False,Эч ким аныкталган жок,
20260525_142058,14:21:20,1,False,0.91,False,0.08,False,Шляпа кийилген эмес | Фартук кийилген эмес,
20260525_142058,14:21:30,2,False,0.90,True,0.34,False,Шляпа кийилген эмес,
20260525_142058,14:21:40,2,False,0.84,True,0.39,False,Шляпа кийилген эмес,
20260525_142058,14:21:50,2,True,0.69,True,0.47,True,,
20260525_142058,14:22:00,1,True,0.81,True,0.34,True,,
20260525_142058,14:22:10,1,True,0.68,True,0.35,True,,
20260525_142058,14:22:20,2,True,0.76,True,0.48,True,,
20260525_142058,14:22:30,2,True,0.71,True,0.48,True,,
20260525_142058,14:22:40,2,True,0.82,True,0.46,True,,
20260525_142058,14:22:50,2,True,0.81,True,0.46,True,,
20260525_142058,14:23:00,1,True,0.59,True,0.55,True,,
20260525_142058,14:23:10,2,True,0.74,True,0.50,True,,
20260525_142058,14:23:20,1,True,0.91,True,0.38,True,,
20260525_142058,14:23:30,1,True,0.51,True,0.72,True,,
20260525_142058,14:23:40,1,True,0.64,True,0.71,True,,
20260525_142058,14:23:50,0,False,0.00,False,0.00,False,Эч ким аныкталган жок,
20260525_142058,14:24:00,0,False,0.00,False,0.00,False,Эч ким аныкталган жок,
20260525_142058,14:24:10,0,False,0.00,False,0.00,False,Эч ким аныкталган жок,
20260525_142058,14:24:20,0,False,0.00,False,0.00,False,Эч ким аныкталган жок,
20260525_142058,14:24:30,1,True,0.63,True,0.47,True,,
20260525_142058,14:24:40,1,True,0.88,True,0.38,True,,
20260525_142058,14:24:50,1,True,0.84,True,0.36,True,,
20260525_142058,14:25:00,1,True,0.76,True,0.36,True,,
20260525_142058,14:25:11,0,False,0.00,False,0.00,False,Эч ким аныкталган жок,
20260525_142058,14:25:21,2,True,0.87,True,0.48,True,,
20260525_142058,14:25:31,0,False,0.00,False,0.00,False,Эч ким аныкталган жок,
20260525_142058,14:25:41,1,True,0.77,True,0.32,True,,
20260525_142058,14:25:51,3,True,0.77,True,0.60,True,,
20260525_142058,14:26:01,1,True,0.78,True,0.30,True,,
20260525_142058,14:26:11,1,True,0.80,True,0.20,True,,
20260525_142058,14:26:21,1,True,0.92,True,0.21,True,,
20260525_142058,14:26:31,1,True,0.80,True,0.20,True,,
20260525_142058,14:26:41,1,False,0.47,False,0.14,False,Шляпа кийилген эмес | Фартук кийилген эмес,
20260525_142058,14:26:51,1,True,0.92,True,0.31,True,,
20260525_142058,14:27:01,1,True,0.90,True,0.25,True,,
20260525_142058,14:27:11,2,True,0.78,True,0.42,True,,
20260525_142058,14:27:21,1,True,0.94,True,0.27,True,,
20260525_142058,14:27:31,0,False,0.00,False,0.00,False,Эч ким аныкталган жок,
20260525_142058,14:27:41,2,True,0.73,True,0.51,True,,
20260525_142058,14:27:51,2,True,0.89,True,0.51,True,,
20260525_142058,14:28:01,1,True,0.83,True,0.36,True,,
20260525_142058,14:28:11,1,True,0.80,True,0.35,True,,
20260525_142058,14:28:21,1,True,0.80,True,0.26,True,,
20260525_142058,14:28:31,1,True,0.85,True,0.22,True,,
20260525_142058,14:28:41,1,True,0.82,True,0.21,True,,
20260525_142058,14:28:51,1,True,0.87,True,0.33,True,,
20260525_142058,14:29:01,1,True,0.85,True,0.35,True,,
20260525_142058,14:29:11,1,True,0.85,True,0.35,True,,
20260525_142058,14:29:21,2,True,0.61,True,0.40,True,,
20260525_142058,14:29:31,2,True,0.89,True,0.47,True,,
20260525_142058,14:29:41,2,True,0.83,True,0.48,True,,
20260525_142058,14:29:51,2,True,0.79,True,0.45,True,,
20260525_142058,14:30:01,2,True,0.74,True,0.48,True,,
20260525_142058,14:30:11,1,True,0.77,True,0.34,True,,
20260525_142058,14:30:21,0,False,0.00,False,0.00,False,Эч ким аныкталган жок,
20260525_142058,14:30:31,1,True,0.77,True,0.57,True,,
20260525_142058,14:30:41,2,True,0.66,True,0.48,True,,
20260525_142058,14:30:52,2,True,0.81,True,0.50,True,,
20260525_142058,14:31:02,1,True,0.45,True,0.83,True,,
20260525_142058,14:31:12,2,True,0.82,True,0.49,True,,
20260525_142058,14:31:22,2,True,0.85,True,0.44,True,,
20260525_142058,14:31:32,1,True,0.85,True,0.40,True,,
20260525_142058,14:31:42,1,True,0.93,True,0.41,True,,
20260525_142058,14:31:52,1,True,0.69,True,0.41,True,,
20260525_142058,14:32:02,1,True,0.74,True,0.34,True,,
20260525_142058,14:32:12,1,True,0.85,True,0.29,True,,
20260525_142058,14:32:22,1,True,0.85,True,0.39,True,,
20260525_142058,14:32:32,1,True,0.85,True,0.44,True,,
20260525_142058,14:32:42,1,True,0.89,True,0.56,True,,
20260525_142058,14:32:52,1,True,0.71,True,0.30,True,,
20260525_142058,14:33:02,2,True,0.85,True,0.46,True,,
20260525_142058,14:33:12,2,True,0.78,True,0.53,True,,
20260525_142058,14:33:22,2,True,0.84,True,0.44,True,,
20260525_142058,14:33:32,1,True,0.86,True,0.30,True,,
20260525_142058,14:33:42,1,True,0.87,True,0.27,True,,
20260525_142058,14:33:52,2,True,0.72,True,0.49,True,,
20260525_142058,14:34:02,2,True,0.91,True,0.50,True,,
20260525_142058,14:34:12,2,True,0.86,True,0.42,True,,
20260525_142058,14:34:22,2,True,0.89,True,0.51,True,,
20260525_142058,14:34:32,2,True,0.84,True,0.50,True,,
20260525_142058,14:34:42,1,True,0.82,True,0.43,True,,
20260525_142058,14:34:52,2,True,0.84,True,0.48,True,,
20260525_142058,14:35:02,2,True,0.87,True,0.47,True,,
20260525_142058,14:35:12,2,True,0.84,True,0.51,True,,
20260525_142058,14:35:22,2,True,0.81,True,0.49,True,,
20260525_142058,14:35:32,2,True,0.84,True,0.47,True,,
20260525_142058,14:35:42,1,True,0.78,True,0.35,True,,
20260525_142058,14:35:52,1,True,0.81,True,0.36,True,,
20260525_142058,14:36:02,1,True,0.77,True,0.33,True,,
20260525_142058,14:36:12,1,True,0.79,True,0.37,True,,
20260525_142058,14:36:22,1,True,0.78,True,0.39,True,,
20260525_142058,14:36:33,1,True,0.80,True,0.18,True,,
20260525_142058,14:36:43,1,True,0.59,False,0.17,False,Фартук кийилген эмес,
20260525_142058,14:36:53,1,True,0.63,False,0.14,False,Фартук кийилген эмес,
20260525_142058,14:37:03,2,True,0.83,True,0.46,True,,
20260525_142058,14:37:13,1,True,0.80,True,0.38,True,,
20260525_142058,14:37:23,1,True,0.73,True,0.47,True,,
20260525_142058,14:37:33,1,True,0.72,True,0.36,True,,
20260525_142058,14:37:43,1,True,0.85,True,0.44,True,,
20260525_142058,14:37:53,1,True,0.86,True,0.38,True,,
20260525_142058,14:38:03,1,True,0.76,True,0.43,True,,
20260525_142058,14:38:13,1,True,0.80,True,0.35,True,,
20260525_142058,14:38:23,1,True,0.85,True,0.37,True,,
20260525_142058,14:38:33,1,True,0.82,True,0.32,True,,
20260525_142058,14:38:43,1,True,0.79,True,0.29,True,,
20260525_142058,14:38:53,3,True,0.69,True,0.36,True,,
20260525_142058,14:39:03,0,False,0.00,False,0.00,False,Эч ким аныкталган жок,
20260525_142058,14:39:13,2,True,0.59,True,0.38,True,,
20260525_142058,14:39:23,1,True,0.82,True,0.34,True,,
20260525_142058,14:39:33,2,True,0.67,True,0.46,True,,
20260525_142058,14:39:43,1,True,0.74,True,0.33,True,,
20260525_142058,14:39:53,2,True,0.70,True,0.40,True,,
20260525_142058,14:40:03,1,True,0.69,True,0.34,True,,
20260525_142058,14:40:13,1,True,0.46,True,0.32,True,,
20260525_142058,14:40:23,1,True,0.72,True,0.38,True,,
20260525_142058,14:40:33,1,True,0.87,True,0.38,True,,
20260525_142058,14:40:43,1,True,0.78,True,0.40,True,,
20260525_142058,14:40:53,1,True,0.84,True,0.37,True,,
20260525_142058,14:41:03,1,True,0.78,True,0.39,True,,
20260525_142058,14:41:13,1,True,0.76,True,0.47,True,,
20260525_142058,14:41:23,1,True,0.52,True,0.59,True,,
20260525_142058,14:41:33,1,True,0.47,True,0.42,True,,
20260525_142058,14:41:43,1,True,0.48,True,0.59,True,,
20260525_142058,14:41:53,1,True,0.55,False,0.17,False,Фартук кийилген эмес,
20260525_142058,14:42:03,0,False,0.00,False,0.00,False,Эч ким аныкталган жок,
20260525_142058,14:42:13,1,True,0.77,True,0.39,True,,
20260525_142058,14:42:23,1,True,0.76,True,0.39,True,,
20260525_142058,14:42:34,1,True,0.79,True,0.37,True,,
20260525_142058,14:42:44,1,True,0.70,True,0.37,True,,
20260525_142058,14:42:54,1,True,0.81,True,0.38,True,,
20260525_142058,14:43:04,1,True,0.89,True,0.34,True,,
20260525_142058,14:43:14,1,True,0.84,True,0.38,True,,
20260525_142058,14:43:24,1,True,0.81,True,0.29,True,,
20260525_142058,14:43:34,1,True,0.78,True,0.43,True,,
20260525_142058,14:43:44,0,False,0.00,False,0.00,False,Эч ким аныкталган жок,
20260525_142058,14:43:54,1,True,0.72,True,0.28,True,,
20260525_142058,14:44:04,1,True,0.81,True,0.35,True,,
20260525_142058,14:44:14,1,True,0.85,True,0.53,True,,
20260525_142058,14:44:24,1,True,0.84,True,0.56,True,,
20260525_142058,14:44:34,1,True,0.55,True,0.57,True,,
20260525_142058,14:44:44,1,True,0.70,True,0.39,True,,
20260525_142058,14:44:54,1,True,0.90,True,0.41,True,,
20260525_142058,14:45:04,1,True,0.71,True,0.43,True,,
20260525_142058,14:45:14,1,True,0.88,True,0.34,True,,
20260525_142058,14:45:24,1,True,0.81,True,0.51,True,,
20260525_142058,14:45:34,1,True,0.76,True,0.45,True,,
20260525_142058,14:45:44,1,True,0.88,True,0.53,True,,
20260525_142058,14:45:54,1,True,0.86,True,0.56,True,,
20260525_142058,14:46:04,1,True,0.63,True,0.46,True,,
20260525_142058,14:46:14,1,True,0.77,True,0.41,True,,
20260525_142058,14:46:24,1,True,0.82,True,0.50,True,,
20260525_142058,14:46:34,1,True,0.75,True,0.43,True,,
20260525_142058,14:46:44,1,True,0.81,True,0.47,True,,
20260525_142058,14:46:54,1,True,0.85,True,0.36,True,,
20260525_142058,14:47:04,1,True,0.87,True,0.39,True,,
20260525_142058,14:47:14,0,False,0.00,False,0.00,False,Эч ким аныкталган жок,
20260525_142058,14:47:24,1,True,0.82,True,0.33,True,,
20260525_142058,14:47:34,1,True,0.89,True,0.37,True,,
20260525_142058,14:47:44,1,True,0.77,True,0.31,True,,
20260525_142058,14:47:54,0,False,0.00,False,0.00,False,Эч ким аныкталган жок,
20260525_142058,14:48:04,1,True,0.52,True,0.45,True,,
20260525_142058,14:48:15,1,True,0.71,True,0.47,True,,
20260525_142058,14:48:25,1,True,0.79,False,0.14,False,Фартук кийилген эмес,
20260525_142058,14:48:35,1,True,0.79,False,0.11,False,Фартук кийилген эмес,
20260525_142058,14:48:45,0,False,0.00,False,0.00,False,Эч ким аныкталган жок,
20260525_142058,14:48:55,0,False,0.00,False,0.00,False,Эч ким аныкталган жок,
20260525_142058,14:49:05,0,False,0.00,False,0.00,False,Эч ким аныкталган жок,
20260525_142058,14:49:15,0,False,0.00,False,0.00,False,Эч ким аныкталган жок,
20260525_142058,14:49:25,0,False,0.00,False,0.00,False,Эч ким аныкталган жок,
20260525_142058,14:49:35,1,True,0.74,True,0.37,True,,
